TURNO_MATRICULA,SITUACAO_CIVIL_ALUNO,SEXO_ALUNO,DATA_CADASTRO_REQUERIMENTO,MOTIVO_REQUERIMENTO,TURMA,AREA_TURMA
Matutino,Solteiro(a),Feminino,18/02/2014,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
Noturno,Solteiro(a),Masculino,18/02/2014,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
Matutino,Solteiro(a),Masculino,17/02/2014,Motivo de Estudo,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - MÓDULO 1,Informática
Noturno,Solteiro(a),Masculino,13/02/2014,Transferência de Programação,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
Noturno,Solteiro(a),Masculino,13/02/2014,Transferência de Programação,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
Matutino,Solteiro(a),Masculino,13/02/2014,Motivo de Viagens,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - MÓDULO 1,Informática
Matutino,Solteiro(a),Masculino,13/02/2014,Outros Motivos,Superior de Tecnologia em Produção Multimídia - Módulo 1,Design
Noturno,Solteiro(a),Masculino,13/02/2014,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
Noturno,Solteiro(a),Masculino,13/02/2014,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO II,Informática
Noturno,Solteiro(a),Masculino,12/02/2014,Transferência de Programação,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
Noturno,Casado(a),Masculino,10/02/2014,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
Matutino,Solteiro(a),Masculino,10/02/2014,Outros Motivos,Superior de Tecnologia em Produção Multimídia - Módulo 1,Design
Noturno,Solteiro(a),Masculino,10/02/2014,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO II,Informática
Noturno,Solteiro(a),Masculino,07/02/2014,Transferência de Programação,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
Noturno,Solteiro(a),Masculino,07/02/2014,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
Matutino,Solteiro(a),Feminino,06/02/2014,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - MÓDULO 1,Informática
Matutino,Solteiro(a),Masculino,05/02/2014,Motivo de Estudo,PÓS GRADUAÇÃO LATO SENSU EM DESENVOLVIMENTO DE SOFTWARE,Informática
Noturno,Casado(a),Masculino,05/02/2014,Outros Motivos,PÓS GRADUAÇÃO LATO SENSU EM DESENVOLVIMENTO DE SOFTWARE,Informática
Matutino,Solteiro(a),Feminino,05/02/2014,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - MÓDULO 1,Informática
Noturno,Solteiro(a),Masculino,04/12/2013,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
